tweet,class,label,clean_text
"I found the ""boom, boom, boom, waaaaay ho"" girl. How the fuck does someone sing for 5 years and not progress at all? http://t.co/o6R9bYT5De",1,offensive_language,i found the boom boom boom waaaaay ho girl how the fuck does someone sing for years and not progress at all
I found your arm in that trash receptacle and your leg in the mud down by that stream.You should consider keeping better track of your limbs,2,neither,i found your arm in that trash receptacle and your leg in the mud down by that streamyou should consider keeping better track of your limbs
I from the planet of apes king Kong clips,2,neither,i from the planet of apes king kong clips
"I fuck alien bitches, demon and angel bitches, a couple of centaur bitches, got really drunk and fucked a dragon chick a couple times..ughhh",1,offensive_language,i fuck alien bitches demon and angel bitches a couple of centaur bitches got really drunk and fucked a dragon chick a couple timesughhh
"I fuck bad bitches to stacy lattisaw, why you nigga's balls blue like an avatar?",1,offensive_language,i fuck bad bitches to stacy lattisaw why you niggas balls blue like an avatar
I fuck bitches &#128175;&#128536;&#128541;&#128539;&#128525; better watch yah hoe &#128175;&#128129;&#128168;&#128069;&#128109;,1,offensive_language,i fuck bitches better watch yah hoe
"I fuck with lux and his knowledge but mooks presence, delivery is connecting more to the people. Crazy.",1,offensive_language,i fuck with lux and his knowledge but mooks presence delivery is connecting more to the people crazy
I fucked the bitch I used to dream about and coulda died when I came from disbelief. Nah I dont wish to speak on her name that shit is weak,1,offensive_language,i fucked the bitch i used to dream about and coulda died when i came from disbelief nah i dont wish to speak on her name that shit is weak
I fucked the shit out yo bitch yesterday til she couldn't stand straight she called me earlier asking could she come and get a replay,1,offensive_language,i fucked the shit out yo bitch yesterday til she couldnt stand straight she called me earlier asking could she come and get a replay
"I fucked your little sister last night
The pussy was right 
The pussy was tight",1,offensive_language,i fucked your little sister last night the pussy was right the pussy was tight
I fuckedd your bitch than gave her a snack pack,1,offensive_language,i fuckedd your bitch than gave her a snack pack
I fuckin hate this bitches voice OMG,1,offensive_language,i fuckin hate this bitches voice omg
"I fucking hate this fucking neighborhood, these fuckin bitches have someone over everyday ya3ne.",1,offensive_language,i fucking hate this fucking neighborhood these fuckin bitches have someone over everyday yane
I fucking hate you niggers bruh... http://t.co/OeTK4f94BO,0,hate_speech,i fucking hate you niggers bruh
I gain a few pounds a bitch look thickkkkkk,1,offensive_language,i gain a few pounds a bitch look thickkkkkk
"I gassss on these niggas, I got gas for all these hoes",1,offensive_language,i gassss on these niggas i got gas for all these hoes
"I gave my aunt my tupac greatest hits CD , that bitch is lucky I love my tupac CD",1,offensive_language,i gave my aunt my tupac greatest hits cd that bitch is lucky i love my tupac cd
I get a 50 pound bag of dawg for the mutts,2,neither,i get a pound bag of dawg for the mutts
I get bitches on tinder,1,offensive_language,i get bitches on tinder
I get gwop now that bitch remember me,1,offensive_language,i get gwop now that bitch remember me
I get more nudes than all you bitches &#128526;,1,offensive_language,i get more nudes than all you bitches
I get so deep in that pussy i touch the back of her soul!!!,1,offensive_language,i get so deep in that pussy i touch the back of her soul
I give my niggas hope and sell these bitches dreams!,1,offensive_language,i give my niggas hope and sell these bitches dreams
"I give off the Selfish little bitch vibe, but if you get to actually know me I tend to put others before myself 24/7",1,offensive_language,i give off the selfish little bitch vibe but if you get to actually know me i tend to put others before myself
I gonna start unfollowing angry bitches. Shit is mad depressing,1,offensive_language,i gonna start unfollowing angry bitches shit is mad depressing
"I got .05"" of rain yesterday including the bird shit in my gauge.",1,offensive_language,i got of rain yesterday including the bird shit in my gauge
"I got 2 bitches if them bitches snitching then finger itchin. shot em the kitchen, Makem wash the dishes.",1,offensive_language,i got bitches if them bitches snitching then finger itchin shot em the kitchen makem wash the dishes
I got 7 A's &amp; a B on my progress report &amp; I still be touchin Bands &#128514;&#128557; bitch get like me &#128527;&#128175;,1,offensive_language,i got as amp a b on my progress report amp i still be touchin bands bitch get like me
"I got 99 problems and a bitch ain't one...
She's all 99, I think I need a sub machine gun #gratata",1,offensive_language,i got problems and a bitch aint one shes all i think i need a sub machine gun gratata
I got 99 problems but a bitch ain't 1!,1,offensive_language,i got problems but a bitch aint
I got 99 problems but a bitch ain't one,1,offensive_language,i got problems but a bitch aint one
"I got 99 problems but a bitch aint one, she's all 99 of em I need a michane gun",1,offensive_language,i got problems but a bitch aint one shes all of em i need a michane gun
I got 99 problems but a pussy ass bitch ain't one ;),1,offensive_language,i got problems but a pussy ass bitch aint one
I got California love fuckin bitches to that pop shit,1,offensive_language,i got california love fuckin bitches to that pop shit
I got I.s.s Friday for refusing to give up my phone these bitches can kiss my ass cause there not getting it,1,offensive_language,i got iss friday for refusing to give up my phone these bitches can kiss my ass cause there not getting it
"I got a Lambo, 2 doors. 2 seater, 2 hoes.. Yokohamas, no vogues. Man that bitch beautiful. - @jesus",1,offensive_language,i got a lambo doors seater hoes yokohamas no vogues man that bitch beautiful
"I got a Spanish bitch, her name Nina #paranoid",1,offensive_language,i got a spanish bitch her name nina paranoid
I got a cousin thats rollin ... Got a bitch in tha hoovers,1,offensive_language,i got a cousin thats rollin got a bitch in tha hoovers
"I got a gang of old ass drafts, all trash",1,offensive_language,i got a gang of old ass drafts all trash
I got a main bitch I got new hoe love my Ak but I got my .44,1,offensive_language,i got a main bitch i got new hoe love my ak but i got my
I got a measly 506 followers on Instagram that's probably why these bitches ain't takin me serious,1,offensive_language,i got a measly followers on instagram thats probably why these bitches aint takin me serious
I got a missed call from your bitch &#128514;,1,offensive_language,i got a missed call from your bitch
"I got a something that pays me 2 Hunnit every week , only real bitches kno how to manage money &#9829;",1,offensive_language,i got a something that pays me hunnit every week only real bitches kno how to manage money
I got a surprise for you bitches,1,offensive_language,i got a surprise for you bitches
"I got a thick ass neck, tho. 17 1/2 or 18 on these hoes. Can't zip my half zip fleece out this bitch.",1,offensive_language,i got a thick ass neck tho or on these hoes cant zip my half zip fleece out this bitch
I got a uncle through marriage dude got hips like big momma I swear all the lil kids mock his walk and he don't even know it,2,neither,i got a uncle through marriage dude got hips like big momma i swear all the lil kids mock his walk and he dont even know it
"I got ass cheeks on my white tee, all these hoes keep grindin on me",1,offensive_language,i got ass cheeks on my white tee all these hoes keep grindin on me
I got bad bitches on stand by,1,offensive_language,i got bad bitches on stand by
I got bitches geekin sneaking cocaina cross the customs &#128131;,1,offensive_language,i got bitches geekin sneaking cocaina cross the customs
